epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1558200145712,2019-05-18T19:22:25.712,1938.160,0.843,-0.077,0.517
1558200145792,2019-05-18T19:22:25.792,1938.240,0.679,-0.112,0.658
1558200145872,2019-05-18T19:22:25.872,1938.320,0.626,-0.046,0.641
1558200145952,2019-05-18T19:22:25.952,1938.400,0.714,-0.071,0.597
1558200146032,2019-05-18T19:22:26.032,1938.480,0.721,-0.094,0.403
1558200146112,2019-05-18T19:22:26.112,1938.560,0.654,-0.120,0.399
1558200146192,2019-05-18T19:22:26.192,1938.640,0.858,-0.126,0.613
1558200146272,2019-05-18T19:22:26.272,1938.720,0.805,-0.072,0.609
1558200146352,2019-05-18T19:22:26.352,1938.800,0.718,-0.055,0.550
1558200146432,2019-05-18T19:22:26.432,1938.880,0.737,-0.047,0.513
1558200146512,2019-05-18T19:22:26.512,1938.960,0.733,-0.080,0.434
1558200146592,2019-05-18T19:22:26.592,1939.040,0.752,-0.101,0.456
1558200146672,2019-05-18T19:22:26.672,1939.120,0.752,-0.045,0.546
1558200146752,2019-05-18T19:22:26.752,1939.200,0.755,-0.076,0.496
1558200146832,2019-05-18T19:22:26.832,1939.280,0.821,-0.108,0.471
1558200146912,2019-05-18T19:22:26.912,1939.360,0.898,-0.050,0.470
1558200146992,2019-05-18T19:22:26.992,1939.440,0.827,-0.066,0.496
1558200147072,2019-05-18T19:22:27.072,1939.520,0.823,-0.077,0.585
1558200147152,2019-05-18T19:22:27.152,1939.600,0.837,-0.133,0.601
1558200147232,2019-05-18T19:22:27.232,1939.680,0.731,-0.101,0.461
1558200147312,2019-05-18T19:22:27.312,1939.760,0.795,-0.101,0.562
1558200147392,2019-05-18T19:22:27.392,1939.840,0.795,-0.094,0.570
1558200147472,2019-05-18T19:22:27.472,1939.920,0.818,-0.068,0.524
1558200147552,2019-05-18T19:22:27.552,1940.000,0.843,-0.075,0.537
1558200147632,2019-05-18T19:22:27.632,1940.080,0.581,-0.049,0.482
1558200147712,2019-05-18T19:22:27.712,1940.160,0.765,-0.075,0.671
1558200147792,2019-05-18T19:22:27.792,1940.240,0.821,-0.116,0.473
1558200147872,2019-05-18T19:22:27.872,1940.320,0.825,-0.051,0.404
1558200147952,2019-05-18T19:22:27.952,1940.400,0.803,-0.066,0.581
1558200148032,2019-05-18T19:22:28.032,1940.480,0.780,-0.036,0.610
1558200148112,2019-05-18T19:22:28.112,1940.560,0.811,-0.066,0.610
1558200148192,2019-05-18T19:22:28.192,1940.640,0.766,-0.077,0.444
1558200148272,2019-05-18T19:22:28.272,1940.720,0.786,-0.045,0.538
1558200148352,2019-05-18T19:22:28.352,1940.800,0.846,-0.094,0.569
1558200148432,2019-05-18T19:22:28.432,1940.880,0.785,-0.106,0.557
1558200148512,2019-05-18T19:22:28.512,1940.960,0.636,-0.087,0.597
1558200148592,2019-05-18T19:22:28.592,1941.040,0.537,-0.036,0.678
1558200148672,2019-05-18T19:22:28.672,1941.120,0.655,-0.115,0.640
1558200148752,2019-05-18T19:22:28.752,1941.200,0.778,-0.129,0.523
1558200148832,2019-05-18T19:22:28.832,1941.280,0.961,-0.141,0.514
1558200148912,2019-05-18T19:22:28.912,1941.360,0.918,-0.091,0.441
1558200148992,2019-05-18T19:22:28.992,1941.440,0.917,-0.064,0.457
1558200149072,2019-05-18T19:22:29.072,1941.520,1.012,-0.041,0.656
1558200149152,2019-05-18T19:22:29.152,1941.600,0.391,-0.022,0.330
1558200149232,2019-05-18T19:22:29.232,1941.680,0.773,-0.056,0.670
1558200149312,2019-05-18T19:22:29.312,1941.760,0.519,-0.098,0.515
1558200149392,2019-05-18T19:22:29.392,1941.840,0.674,-0.102,0.696
1558200149472,2019-05-18T19:22:29.472,1941.920,0.931,-0.096,0.798
1558200149552,2019-05-18T19:22:29.552,1942.000,0.795,-0.045,0.678
1558200149632,2019-05-18T19:22:29.632,1942.080,0.767,0.015,0.565
1558200149712,2019-05-18T19:22:29.712,1942.160,0.876,-0.051,0.559
1558200149792,2019-05-18T19:22:29.792,1942.240,0.699,-0.056,0.497
1558200149872,2019-05-18T19:22:29.872,1942.320,0.642,-0.072,0.511
1558200149952,2019-05-18T19:22:29.952,1942.400,0.648,-0.076,0.568
1558200150032,2019-05-18T19:22:30.032,1942.480,0.799,-0.084,0.652
1558200150112,2019-05-18T19:22:30.112,1942.560,0.752,-0.157,0.468
1558200150192,2019-05-18T19:22:30.192,1942.640,0.931,-0.155,0.554
1558200150272,2019-05-18T19:22:30.272,1942.720,0.819,-0.104,0.620
1558200150352,2019-05-18T19:22:30.352,1942.800,0.681,-0.082,0.573
1558200150432,2019-05-18T19:22:30.432,1942.880,0.835,-0.105,0.494
1558200150512,2019-05-18T19:22:30.512,1942.960,0.734,-0.051,0.582
1558200150592,2019-05-18T19:22:30.592,1943.040,0.896,-0.036,0.680
1558200150672,2019-05-18T19:22:30.672,1943.120,0.989,-0.020,0.565
1558200150752,2019-05-18T19:22:30.752,1943.200,0.568,-0.076,0.539
1558200150832,2019-05-18T19:22:30.832,1943.280,0.690,-0.057,0.826
1558200150912,2019-05-18T19:22:30.912,1943.360,0.465,-0.096,0.544
1558200150992,2019-05-18T19:22:30.992,1943.440,0.640,-0.065,0.519
1558200151072,2019-05-18T19:22:31.072,1943.520,0.690,-0.063,0.456
1558200151152,2019-05-18T19:22:31.152,1943.600,0.719,-0.083,0.403
1558200151232,2019-05-18T19:22:31.232,1943.680,0.669,-0.086,0.264
1558200151312,2019-05-18T19:22:31.312,1943.760,0.775,-0.105,0.434
1558200151392,2019-05-18T19:22:31.392,1943.840,0.589,-0.079,0.520
1558200151472,2019-05-18T19:22:31.472,1943.920,0.675,-0.053,0.565
1558200151552,2019-05-18T19:22:31.552,1944.000,0.810,-0.074,0.600
1558200151632,2019-05-18T19:22:31.632,1944.080,0.597,-0.082,0.599
1558200151712,2019-05-18T19:22:31.712,1944.160,0.695,-0.106,0.649
1558200151792,2019-05-18T19:22:31.792,1944.240,0.786,-0.090,0.611
1558200151872,2019-05-18T19:22:31.872,1944.320,0.713,-0.023,0.659
1558200151952,2019-05-18T19:22:31.952,1944.400,0.631,-0.021,0.629
1558200152032,2019-05-18T19:22:32.032,1944.480,0.868,-0.118,0.560
1558200152112,2019-05-18T19:22:32.112,1944.560,0.739,-0.112,0.411
1558200152192,2019-05-18T19:22:32.192,1944.640,0.757,-0.061,0.642
1558200152272,2019-05-18T19:22:32.272,1944.720,0.640,-0.072,0.698
1558200152352,2019-05-18T19:22:32.352,1944.800,0.684,-0.085,0.647
1558200152432,2019-05-18T19:22:32.432,1944.880,0.771,-0.078,0.577
1558200152512,2019-05-18T19:22:32.512,1944.960,0.794,-0.045,0.492
1558200152592,2019-05-18T19:22:32.592,1945.040,0.814,-0.051,0.398
1558200152672,2019-05-18T19:22:32.672,1945.120,0.896,-0.076,0.527
1558200152752,2019-05-18T19:22:32.752,1945.200,0.700,-0.056,0.587
1558200152832,2019-05-18T19:22:32.832,1945.280,0.660,-0.040,0.589
1558200152912,2019-05-18T19:22:32.912,1945.360,0.535,-0.045,0.583
1558200152992,2019-05-18T19:22:32.992,1945.440,0.904,-0.079,0.747
1558200153072,2019-05-18T19:22:33.072,1945.520,0.761,-0.086,0.472
1558200153152,2019-05-18T19:22:33.152,1945.600,0.939,-0.107,0.551
1558200153232,2019-05-18T19:22:33.232,1945.680,0.917,-0.037,0.539
1558200153312,2019-05-18T19:22:33.312,1945.760,0.652,-0.061,0.441
1558200153392,2019-05-18T19:22:33.392,1945.840,0.792,-0.120,0.571
1558200153472,2019-05-18T19:22:33.472,1945.920,0.654,-0.101,0.500
1558200153552,2019-05-18T19:22:33.552,1946.000,0.800,-0.093,0.515
1558200153632,2019-05-18T19:22:33.632,1946.080,1.249,-0.224,0.915
1558200153712,2019-05-18T19:22:33.712,1946.160,0.368,0.004,0.534
1558200153792,2019-05-18T19:22:33.792,1946.240,1.012,-0.220,0.732
1558200153872,2019-05-18T19:22:33.872,1946.320,0.518,-0.077,0.188
1558200153952,2019-05-18T19:22:33.952,1946.400,0.672,0.021,0.397
1558200154032,2019-05-18T19:22:34.032,1946.480,0.786,0.053,0.794
1558200154112,2019-05-18T19:22:34.112,1946.560,0.318,0.046,0.705
1558200154192,2019-05-18T19:22:34.192,1946.640,0.596,-0.078,0.649
1558200154272,2019-05-18T19:22:34.272,1946.720,1.022,-0.119,0.568
1558200154352,2019-05-18T19:22:34.352,1946.800,0.929,-0.097,0.522
1558200154432,2019-05-18T19:22:34.432,1946.880,0.980,-0.146,0.621
1558200154512,2019-05-18T19:22:34.512,1946.960,0.680,-0.113,0.603
1558200154592,2019-05-18T19:22:34.592,1947.040,0.615,-0.093,0.773
1558200154672,2019-05-18T19:22:34.672,1947.120,0.682,-0.098,0.732
1558200154752,2019-05-18T19:22:34.752,1947.200,0.597,-0.093,0.553
1558200154832,2019-05-18T19:22:34.832,1947.280,0.906,-0.117,0.571
1558200154912,2019-05-18T19:22:34.912,1947.360,0.463,-0.084,0.228
1558200154992,2019-05-18T19:22:34.992,1947.440,0.659,-0.081,0.352
1558200155072,2019-05-18T19:22:35.072,1947.520,0.982,-0.063,0.767
1558200155152,2019-05-18T19:22:35.152,1947.600,0.326,-0.020,0.955
1558200155232,2019-05-18T19:22:35.232,1947.680,0.650,-0.003,0.927
1558200155312,2019-05-18T19:22:35.312,1947.760,1.003,-0.084,0.610
1558200155392,2019-05-18T19:22:35.392,1947.840,0.824,-0.122,0.906
1558200155472,2019-05-18T19:22:35.472,1947.920,0.638,-0.029,0.657
1558200155552,2019-05-18T19:22:35.552,1948.000,0.922,-0.180,0.852
1558200155632,2019-05-18T19:22:35.632,1948.080,0.977,-0.029,0.500
1558200155712,2019-05-18T19:22:35.712,1948.160,0.645,-0.038,0.570
1558200155792,2019-05-18T19:22:35.792,1948.240,0.612,-0.006,1.016
1558200155872,2019-05-18T19:22:35.872,1948.320,0.419,-0.065,0.641
1558200155952,2019-05-18T19:22:35.952,1948.400,0.583,-0.063,0.525
1558200156032,2019-05-18T19:22:36.032,1948.480,0.800,-0.094,0.688
1558200156112,2019-05-18T19:22:36.112,1948.560,0.444,0.018,0.615
1558200156192,2019-05-18T19:22:36.192,1948.640,0.697,-0.049,0.639
1558200156272,2019-05-18T19:22:36.272,1948.720,0.743,-0.047,0.625
1558200156352,2019-05-18T19:22:36.352,1948.800,0.809,-0.136,0.767
1558200156432,2019-05-18T19:22:36.432,1948.880,0.682,-0.030,0.634
1558200156512,2019-05-18T19:22:36.512,1948.960,0.875,-0.050,0.795
1558200156592,2019-05-18T19:22:36.592,1949.040,0.691,-0.083,0.792
1558200156672,2019-05-18T19:22:36.672,1949.120,0.709,-0.078,0.765
1558200156752,2019-05-18T19:22:36.752,1949.200,0.627,-0.093,0.715
1558200156832,2019-05-18T19:22:36.832,1949.280,0.697,-0.098,0.717
1558200156912,2019-05-18T19:22:36.912,1949.360,0.779,-0.078,0.445
1558200156992,2019-05-18T19:22:36.992,1949.440,0.541,-0.115,0.458
1558200157072,2019-05-18T19:22:37.072,1949.520,0.644,-0.056,0.558
1558200157152,2019-05-18T19:22:37.152,1949.600,0.761,-0.073,0.665
1558200157232,2019-05-18T19:22:37.232,1949.680,0.562,-0.000,0.579
1558200157312,2019-05-18T19:22:37.312,1949.760,0.794,-0.035,0.800
1558200157392,2019-05-18T19:22:37.392,1949.840,0.684,-0.112,0.703
1558200157472,2019-05-18T19:22:37.472,1949.920,0.692,-0.059,0.635
1558200157552,2019-05-18T19:22:37.552,1950.000,0.668,-0.067,0.591
1558200157632,2019-05-18T19:22:37.632,1950.080,0.699,-0.066,0.719
1558200157712,2019-05-18T19:22:37.712,1950.160,0.456,-0.054,0.692
1558200157792,2019-05-18T19:22:37.792,1950.240,0.864,-0.092,0.809
1558200157872,2019-05-18T19:22:37.872,1950.320,0.783,-0.031,0.691
1558200157952,2019-05-18T19:22:37.952,1950.400,0.667,-0.027,0.534
1558200158032,2019-05-18T19:22:38.032,1950.480,0.780,-0.098,0.682
1558200158112,2019-05-18T19:22:38.112,1950.560,0.613,-0.055,0.594
1558200158192,2019-05-18T19:22:38.192,1950.640,0.681,-0.076,0.682
1558200158272,2019-05-18T19:22:38.272,1950.720,0.635,-0.045,0.688
1558200158352,2019-05-18T19:22:38.352,1950.800,0.852,-0.057,0.792
1558200158432,2019-05-18T19:22:38.432,1950.880,0.649,-0.072,0.627
1558200158512,2019-05-18T19:22:38.512,1950.960,0.739,-0.090,0.676
1558200158592,2019-05-18T19:22:38.592,1951.040,0.597,-0.083,0.727
1558200158672,2019-05-18T19:22:38.672,1951.120,0.608,-0.045,0.738
1558200158752,2019-05-18T19:22:38.752,1951.200,0.606,-0.047,0.724
1558200158832,2019-05-18T19:22:38.832,1951.280,0.688,-0.060,0.671
1558200158912,2019-05-18T19:22:38.912,1951.360,0.687,-0.046,0.628
1558200158992,2019-05-18T19:22:38.992,1951.440,0.732,-0.057,0.675
1558200159072,2019-05-18T19:22:39.072,1951.520,0.676,-0.053,0.710
1558200159152,2019-05-18T19:22:39.152,1951.600,0.661,-0.066,0.599
1558200159232,2019-05-18T19:22:39.232,1951.680,0.705,-0.055,0.686
1558200159312,2019-05-18T19:22:39.312,1951.760,0.657,-0.021,0.634
1558200159392,2019-05-18T19:22:39.392,1951.840,0.627,0.003,0.648
1558200159472,2019-05-18T19:22:39.472,1951.920,0.754,-0.038,0.705
1558200159552,2019-05-18T19:22:39.552,1952.000,0.634,-0.077,0.628
1558200159632,2019-05-18T19:22:39.632,1952.080,0.732,-0.071,0.733
1558200159712,2019-05-18T19:22:39.712,1952.160,0.696,-0.094,0.688
1558200159792,2019-05-18T19:22:39.792,1952.240,0.746,-0.085,0.686
1558200159872,2019-05-18T19:22:39.872,1952.320,0.736,-0.076,0.693
1558200159952,2019-05-18T19:22:39.952,1952.400,0.833,-0.078,0.614
1558200160032,2019-05-18T19:22:40.032,1952.480,0.791,-0.099,0.653
1558200160112,2019-05-18T19:22:40.112,1952.560,0.794,-0.125,0.610
1558200160192,2019-05-18T19:22:40.192,1952.640,0.870,-0.115,0.698
1558200160272,2019-05-18T19:22:40.272,1952.720,0.803,-0.156,0.568
1558200160352,2019-05-18T19:22:40.352,1952.800,0.777,-0.119,0.460
1558200160432,2019-05-18T19:22:40.432,1952.880,0.749,-0.052,0.613
1558200160512,2019-05-18T19:22:40.512,1952.960,0.639,-0.024,0.556
1558200160592,2019-05-18T19:22:40.592,1953.040,0.856,-0.053,0.589
1558200160672,2019-05-18T19:22:40.672,1953.120,0.929,-0.086,0.539
1558200160752,2019-05-18T19:22:40.752,1953.200,0.798,-0.130,0.443
1558200160832,2019-05-18T19:22:40.832,1953.280,0.855,-0.124,0.557
1558200160912,2019-05-18T19:22:40.912,1953.360,0.603,-0.071,0.457
1558200160992,2019-05-18T19:22:40.992,1953.440,0.794,-0.059,0.573
1558200161072,2019-05-18T19:22:41.072,1953.520,0.825,-0.021,0.634
1558200161152,2019-05-18T19:22:41.152,1953.600,0.808,-0.058,0.551
1558200161232,2019-05-18T19:22:41.232,1953.680,1.029,-0.111,0.591
1558200161312,2019-05-18T19:22:41.312,1953.760,0.900,-0.102,0.483
1558200161392,2019-05-18T19:22:41.392,1953.840,0.884,-0.081,0.565
1558200161472,2019-05-18T19:22:41.472,1953.920,0.799,-0.102,0.575
1558200161552,2019-05-18T19:22:41.552,1954.000,0.630,-0.053,0.457
1558200161632,2019-05-18T19:22:41.632,1954.080,0.868,-0.027,0.561
1558200161712,2019-05-18T19:22:41.712,1954.160,0.841,-0.058,0.485
1558200161792,2019-05-18T19:22:41.792,1954.240,0.723,-0.091,0.459
1558200161872,2019-05-18T19:22:41.872,1954.320,0.820,-0.085,0.598
1558200161952,2019-05-18T19:22:41.952,1954.400,0.860,-0.148,0.544
1558200162032,2019-05-18T19:22:42.032,1954.480,0.840,-0.108,0.483
1558200162112,2019-05-18T19:22:42.112,1954.560,0.799,-0.101,0.542
1558200162192,2019-05-18T19:22:42.192,1954.640,0.821,-0.072,0.625
1558200162272,2019-05-18T19:22:42.272,1954.720,0.718,-0.029,0.503
1558200162352,2019-05-18T19:22:42.352,1954.800,0.844,-0.053,0.478
1558200162432,2019-05-18T19:22:42.432,1954.880,0.771,-0.076,0.547
1558200162512,2019-05-18T19:22:42.512,1954.960,0.805,-0.101,0.604
1558200162592,2019-05-18T19:22:42.592,1955.040,0.768,-0.043,0.434
1558200162672,2019-05-18T19:22:42.672,1955.120,0.772,-0.060,0.467
1558200162752,2019-05-18T19:22:42.752,1955.200,0.806,-0.070,0.571
1558200162832,2019-05-18T19:22:42.832,1955.280,0.790,-0.092,0.578
1558200162912,2019-05-18T19:22:42.912,1955.360,0.800,-0.094,0.475
1558200162992,2019-05-18T19:22:42.992,1955.440,0.798,-0.077,0.470
1558200163072,2019-05-18T19:22:43.072,1955.520,0.775,-0.083,0.493
1558200163152,2019-05-18T19:22:43.152,1955.600,0.772,-0.104,0.539
1558200163232,2019-05-18T19:22:43.232,1955.680,0.772,-0.085,0.495
1558200163312,2019-05-18T19:22:43.312,1955.760,0.734,-0.088,0.483
1558200163392,2019-05-18T19:22:43.392,1955.840,0.747,-0.088,0.574
1558200163472,2019-05-18T19:22:43.472,1955.920,0.854,-0.081,0.520
1558200163552,2019-05-18T19:22:43.552,1956.000,0.917,-0.073,0.321
1558200163632,2019-05-18T19:22:43.632,1956.080,0.785,-0.030,0.534
1558200163712,2019-05-18T19:22:43.712,1956.160,0.705,-0.012,0.622
1558200163792,2019-05-18T19:22:43.792,1956.240,0.753,-0.102,0.465
1558200163872,2019-05-18T19:22:43.872,1956.320,0.889,-0.127,0.440
1558200163952,2019-05-18T19:22:43.952,1956.400,0.871,-0.086,0.521
1558200164032,2019-05-18T19:22:44.032,1956.480,0.683,-0.084,0.592
1558200164112,2019-05-18T19:22:44.112,1956.560,0.749,-0.112,0.551
1558200164192,2019-05-18T19:22:44.192,1956.640,0.788,-0.107,0.467
1558200164272,2019-05-18T19:22:44.272,1956.720,0.791,-0.099,0.482
1558200164352,2019-05-18T19:22:44.352,1956.800,0.823,-0.095,0.497
1558200164432,2019-05-18T19:22:44.432,1956.880,0.720,-0.059,0.476
1558200164512,2019-05-18T19:22:44.512,1956.960,0.812,-0.030,0.530
1558200164592,2019-05-18T19:22:44.592,1957.040,0.735,-0.050,0.497
1558200164672,2019-05-18T19:22:44.672,1957.120,0.757,-0.079,0.506
1558200164752,2019-05-18T19:22:44.752,1957.200,0.816,-0.120,0.491
1558200164832,2019-05-18T19:22:44.832,1957.280,0.815,-0.104,0.422
1558200164912,2019-05-18T19:22:44.912,1957.360,0.749,-0.105,0.545
1558200164992,2019-05-18T19:22:44.992,1957.440,0.949,-0.109,0.595
1558200165072,2019-05-18T19:22:45.072,1957.520,0.761,-0.109,0.510
1558200165152,2019-05-18T19:22:45.152,1957.600,0.665,-0.117,0.502
1558200165232,2019-05-18T19:22:45.232,1957.680,0.881,-0.112,0.452
1558200165312,2019-05-18T19:22:45.312,1957.760,0.899,-0.059,0.512
1558200165392,2019-05-18T19:22:45.392,1957.840,0.815,0.022,0.591
1558200165472,2019-05-18T19:22:45.472,1957.920,0.698,-0.000,0.525
1558200165552,2019-05-18T19:22:45.552,1958.000,0.759,-0.092,0.406
1558200165632,2019-05-18T19:22:45.632,1958.080,0.854,-0.109,0.424
1558200165712,2019-05-18T19:22:45.712,1958.160,0.843,-0.170,0.501
1558200165792,2019-05-18T19:22:45.792,1958.240,0.792,-0.186,0.575
1558200165872,2019-05-18T19:22:45.872,1958.320,0.677,-0.106,0.507
1558200165952,2019-05-18T19:22:45.952,1958.400,0.807,-0.087,0.445
1558200166032,2019-05-18T19:22:46.032,1958.480,0.852,-0.064,0.517
1558200166112,2019-05-18T19:22:46.112,1958.560,0.925,-0.039,0.444
1558200166192,2019-05-18T19:22:46.192,1958.640,0.803,-0.022,0.517
1558200166272,2019-05-18T19:22:46.272,1958.720,0.686,-0.037,0.514
1558200166352,2019-05-18T19:22:46.352,1958.800,0.769,-0.093,0.452
1558200166432,2019-05-18T19:22:46.432,1958.880,0.874,-0.119,0.448
1558200166512,2019-05-18T19:22:46.512,1958.960,0.882,-0.167,0.476
1558200166592,2019-05-18T19:22:46.592,1959.040,0.734,-0.134,0.589
1558200166672,2019-05-18T19:22:46.672,1959.120,0.678,-0.052,0.474
1558200166752,2019-05-18T19:22:46.752,1959.200,0.768,-0.063,0.463
1558200166832,2019-05-18T19:22:46.832,1959.280,0.924,-0.062,0.528
1558200166912,2019-05-18T19:22:46.912,1959.360,0.891,-0.049,0.448
1558200166992,2019-05-18T19:22:46.992,1959.440,0.719,0.008,0.578
1558200167072,2019-05-18T19:22:47.072,1959.520,0.692,-0.047,0.508
1558200167152,2019-05-18T19:22:47.152,1959.600,0.863,-0.097,0.433
1558200167232,2019-05-18T19:22:47.232,1959.680,0.863,-0.140,0.474
1558200167312,2019-05-18T19:22:47.312,1959.760,0.826,-0.192,0.463
1558200167392,2019-05-18T19:22:47.392,1959.840,0.680,-0.110,0.615
1558200167472,2019-05-18T19:22:47.472,1959.920,0.741,-0.043,0.506
1558200167552,2019-05-18T19:22:47.552,1960.000,0.843,-0.058,0.419
1558200167632,2019-05-18T19:22:47.632,1960.080,0.844,-0.033,0.480
1558200167712,2019-05-18T19:22:47.712,1960.160,0.839,0.025,0.485
1558200167792,2019-05-18T19:22:47.792,1960.240,0.746,-0.048,0.607
1558200167872,2019-05-18T19:22:47.872,1960.320,0.733,-0.116,0.446
1558200167952,2019-05-18T19:22:47.952,1960.400,0.810,-0.182,0.420
1558200168032,2019-05-18T19:22:48.032,1960.480,0.847,-0.171,0.500
1558200168112,2019-05-18T19:22:48.112,1960.560,0.832,-0.167,0.488
1558200168192,2019-05-18T19:22:48.192,1960.640,0.714,-0.130,0.592
1558200168272,2019-05-18T19:22:48.272,1960.720,0.745,-0.113,0.534
1558200168352,2019-05-18T19:22:48.352,1960.800,0.846,-0.127,0.421
1558200168432,2019-05-18T19:22:48.432,1960.880,0.794,-0.056,0.499
1558200168512,2019-05-18T19:22:48.512,1960.960,0.791,-0.054,0.525
1558200168592,2019-05-18T19:22:48.592,1961.040,0.792,-0.072,0.480
1558200168672,2019-05-18T19:22:48.672,1961.120,0.802,-0.056,0.518
1558200168752,2019-05-18T19:22:48.752,1961.200,0.769,-0.063,0.520
1558200168832,2019-05-18T19:22:48.832,1961.280,0.773,-0.084,0.496
1558200168912,2019-05-18T19:22:48.912,1961.360,0.794,-0.090,0.538
1558200168992,2019-05-18T19:22:48.992,1961.440,0.765,-0.079,0.500
1558200169072,2019-05-18T19:22:49.072,1961.520,0.817,-0.061,0.444
1558200169152,2019-05-18T19:22:49.152,1961.600,0.811,-0.128,0.480
1558200169232,2019-05-18T19:22:49.232,1961.680,0.776,-0.093,0.540
1558200169312,2019-05-18T19:22:49.312,1961.760,0.766,-0.036,0.519
1558200169392,2019-05-18T19:22:49.392,1961.840,0.768,-0.061,0.541
1558200169472,2019-05-18T19:22:49.472,1961.920,0.832,-0.077,0.482
1558200169552,2019-05-18T19:22:49.552,1962.000,0.739,-0.102,0.500
1558200169632,2019-05-18T19:22:49.632,1962.080,0.786,-0.099,0.531
1558200169712,2019-05-18T19:22:49.712,1962.160,0.840,-0.125,0.478
1558200169792,2019-05-18T19:22:49.792,1962.240,0.781,-0.073,0.469
1558200169872,2019-05-18T19:22:49.872,1962.320,0.797,-0.073,0.503
1558200169952,2019-05-18T19:22:49.952,1962.400,0.792,-0.052,0.562
1558200170032,2019-05-18T19:22:50.032,1962.480,0.735,-0.079,0.551
1558200170112,2019-05-18T19:22:50.112,1962.560,0.780,-0.125,0.464
1558200170192,2019-05-18T19:22:50.192,1962.640,0.819,-0.116,0.469
1558200170272,2019-05-18T19:22:50.272,1962.720,0.864,-0.059,0.487
1558200170352,2019-05-18T19:22:50.352,1962.800,0.756,-0.069,0.580
1558200170432,2019-05-18T19:22:50.432,1962.880,0.660,-0.083,0.547
1558200170512,2019-05-18T19:22:50.512,1962.960,0.819,-0.107,0.398
1558200170592,2019-05-18T19:22:50.592,1963.040,0.923,-0.080,0.414
1558200170672,2019-05-18T19:22:50.672,1963.120,0.804,-0.021,0.583
1558200170752,2019-05-18T19:22:50.752,1963.200,0.680,-0.050,0.589
1558200170832,2019-05-18T19:22:50.832,1963.280,0.784,-0.111,0.473
1558200170912,2019-05-18T19:22:50.912,1963.360,0.876,-0.132,0.428
1558200170992,2019-05-18T19:22:50.992,1963.440,0.746,-0.071,0.551
1558200171072,2019-05-18T19:22:51.072,1963.520,0.766,-0.088,0.510
1558200171152,2019-05-18T19:22:51.152,1963.600,0.847,-0.087,0.479
1558200171232,2019-05-18T19:22:51.232,1963.680,0.771,-0.068,0.496
1558200171312,2019-05-18T19:22:51.312,1963.760,0.762,-0.073,0.511
1558200171392,2019-05-18T19:22:51.392,1963.840,0.830,-0.077,0.509
1558200171472,2019-05-18T19:22:51.472,1963.920,0.777,-0.063,0.485
1558200171552,2019-05-18T19:22:51.552,1964.000,0.773,-0.067,0.484
1558200171632,2019-05-18T19:22:51.632,1964.080,0.833,-0.072,0.523
